8,25,1960,14.9
8,25,1961,15.6
8,25,1962,8
8,25,1963,8.3
8,25,1964,20.6
8,25,1965,14.4
8,25,1966,13.3
8,25,1967,10.6
8,25,1968,13.2
8,25,1969,14.6
8,25,1970,19
8,25,1971,35.9
8,25,1972,39.9
8,25,1973,46.8
8,25,1974,48
8,25,1975,54.6
8,25,1976,64.1
8,25,1977,65.7
8,25,1978,70.2
8,25,1979,70.7
8,25,1980,81
8,25,1981,81.4
8,25,1982,73
8,25,1983,63.8
8,25,1984,60.5
8,25,1985,62.6
8,25,1986,64.6
8,25,1987,57
8,25,1988,77.2
8,25,1989,78.3
8,25,1990,86.2
8,25,1991,116.3
8,25,1992,124.5
8,25,1993,139.3
8,25,1994,162.5
8,25,1995,130.9
8,25,1996,134.2
8,25,1997,137
8,25,1998,123.3
8,25,1999,111.6
8,25,2000,95
8,25,2001,115.2
8,25,2002,117.1
8,25,2003,104.6
8,25,2004,86.3
8,25,2005,82.7
8,25,2006,112
8,25,2007,99.2
8,25,2008,104.8
8,25,2009,100.6
8,25,2010,93.5
8,25,2011,83.8
8,25,2012,76.5
8,37,1960,39.9
8,37,1961,34.6
8,37,1962,39.7
8,37,1963,40.1
8,37,1964,42.8
8,37,1965,38.6
8,37,1966,41.3
8,37,1967,39.1
8,37,1968,49.3
8,37,1969,49.4
8,37,1970,54.7
8,37,1971,60.3
8,37,1972,64.6
8,37,1973,68.2
8,37,1974,83.5
8,37,1975,90.2
8,37,1976,70.3
8,37,1977,73.8
8,37,1978,88.3
8,37,1979,102.6
8,37,1980,104.9
8,37,1981,115.4
8,37,1982,132.8
8,37,1983,128.7
8,37,1984,111.2
8,37,1985,106.8
8,37,1986,106.5
8,37,1987,109.5
8,37,1988,105.1
8,37,1989,126.2
8,37,1990,121.9
8,37,1991,128.9
8,37,1992,136.2
8,37,1993,121.8
8,37,1994,128.1
8,37,1995,115.6
8,37,1996,106.8
8,37,1997,103.9
8,37,1998,92
8,37,1999,82.9
8,37,2000,75.8
8,37,2001,79.1
8,37,2002,85
8,37,2003,91.9
8,37,2004,87.7
8,37,2005,91.2
8,37,2006,87.9
8,37,2007,93.8
8,37,2008,101.5
8,37,2009,91.1
8,37,2010,89
8,37,2011,86.9
8,37,2012,84.7
8,8,1960,35.2
8,8,1961,27.1
8,8,1962,29.9
8,8,1963,38
8,8,1964,41.3
8,8,1965,56.6
8,8,1966,58.6
8,8,1967,65.5
8,8,1968,105.1
8,8,1969,117.6
8,8,1970,105.5
8,8,1971,144.1
8,8,1972,130.1
8,8,1973,90.3
8,8,1974,127.9
8,8,1975,157.2
8,8,1976,128.7
8,8,1977,157
8,8,1978,145.5
8,8,1979,129.4
8,8,1980,137
8,8,1981,141.1
8,8,1982,122.4
8,8,1983,115.3
8,8,1984,116
8,8,1985,124.3
8,8,1986,124.2
8,8,1987,122.5
8,8,1988,118.8
8,8,1989,138.8
8,8,1990,164.8
8,8,1991,214.7
8,8,1992,151.2
8,8,1993,186.7
8,8,1994,161.6
8,8,1995,198.7
8,8,1996,179.9
8,8,1997,243.6
8,8,1998,194.2
8,8,1999,198
8,8,2000,177.9
8,8,2001,145.1
8,8,2002,143.2
8,8,2003,176.1
8,8,2004,161.8
8,8,2005,155.2
8,8,2006,209.8
8,8,2007,203.9
8,8,2008,211.5
8,8,2009,189.8
8,8,2010,204.4
8,8,2011,171.6
8,8,2012,162.7
8,24,1960,27.8
8,24,1961,27.4
8,24,1962,29.6
8,24,1963,33.9
8,24,1964,36.5
8,24,1965,40.3
8,24,1966,49.4
8,24,1967,67.1
8,24,1968,81.2
8,24,1969,81.5
8,24,1970,89.1
8,24,1971,77
8,24,1972,84.4
8,24,1973,88.7
8,24,1974,104.1
8,24,1975,103.6
8,24,1976,80.4
8,24,1977,85.9
8,24,1978,85.1
8,24,1979,92.5
8,24,1980,99.1
8,24,1981,104.3
8,24,1982,101.3
8,24,1983,79.6
8,24,1984,71.1
8,24,1985,85.8
8,24,1986,102
8,24,1987,102.5
8,24,1988,94.7
8,24,1989,94.8
8,24,1990,92.7
8,24,1991,98
8,24,1992,109.5
8,24,1993,112.7
8,24,1994,117.6
8,24,1995,123.7
8,24,1996,115.6
8,24,1997,114.7
8,24,1998,92.5
8,24,1999,82
8,24,2000,75.5
8,24,2001,75.4
8,24,2002,78.4
8,24,2003,77.1
8,24,2004,79.9
8,24,2005,92.1
8,24,2006,105.3
8,24,2007,91.8
8,24,2008,80.1
8,24,2009,68.7
8,24,2010,63.8
8,24,2011,63.3
8,24,2012,64.6
8,14,1960,208.8
8,14,1961,204.5
8,14,1962,201.5
8,14,1963,188.5
8,14,1964,182.3
8,14,1965,164.7
8,14,1966,184.9
8,14,1967,200.9
8,14,1968,211.5
8,14,1969,236.7
8,14,1970,251.1
8,14,1971,258.1
8,14,1972,260.1
8,14,1973,272.8
8,14,1974,313.4
8,14,1975,325.8
8,14,1976,287.1
8,14,1977,280.3
8,14,1978,292.9
8,14,1979,321.1
8,14,1980,367
8,14,1981,373.2
8,14,1982,346.8
8,14,1983,318.9
8,14,1984,303.8
8,14,1985,287.1
8,14,1986,325.3
8,14,1987,314.3
8,14,1988,312.7
8,14,1989,335.7
8,14,1990,394
8,14,1991,456.1
8,14,1992,412.5
8,14,1993,381.2
8,14,1994,372.6
8,14,1995,330.8
8,14,1996,279.4
8,14,1997,278.4
8,14,1998,248.5
8,14,1999,217.4
8,14,2000,206.5
8,14,2001,199.1
8,14,2002,201.1
8,14,2003,188
8,14,2004,177.6
8,14,2005,182.2
8,14,2006,185.3
8,14,2007,179.7
8,14,2008,186.4
8,14,2009,177.6
8,14,2010,158.7
8,14,2011,157.2
8,14,2012,151.2
8,4,1960,24.8
8,4,1961,24.8
8,4,1962,21.9
8,4,1963,25.1
8,4,1964,29.2
8,4,1965,23.7
8,4,1966,29.4
8,4,1967,35.2
8,4,1968,39.6
8,4,1969,44.4
8,4,1970,45.6
8,4,1971,48.7
8,4,1972,54.8
8,4,1973,71.5
8,4,1974,80.7
8,4,1975,87.6
8,4,1976,76.7
8,4,1977,83.2
8,4,1978,80
8,4,1979,74.6
8,4,1980,80.9
8,4,1981,77.4
8,4,1982,78.8
8,4,1983,69.3
8,4,1984,67.6
8,4,1985,68.5
8,4,1986,79.7
8,4,1987,79.1
8,4,1988,84.1
8,4,1989,110.6
8,4,1990,113.2
8,4,1991,135.6
8,4,1992,125.5
8,4,1993,124.9
8,4,1994,128.7
8,4,1995,125.7
8,4,1996,114.1
8,4,1997,111.5
8,4,1998,96.2
8,4,1999,79.3
8,4,2000,74.8
8,4,2001,80.9
8,4,2002,93.3
8,4,2003,81.6
8,4,2004,86.3
8,4,2005,91.2
8,4,2006,97.8
8,4,2007,109.5
8,4,2008,97.3
8,4,2009,89.2
8,4,2010,81.1
8,4,2011,80.2
8,4,2012,78.7
8,32,1960,39.5
8,32,1961,38.8
8,32,1962,41.1
8,32,1963,37.8
8,32,1964,47.2
8,32,1965,43.6
8,32,1966,44.8
8,32,1967,45.5
8,32,1968,50.5
8,32,1969,65.1
8,32,1970,67.6
8,32,1971,103.1
8,32,1972,121.6
8,32,1973,128.8
8,32,1974,124.6
8,32,1975,126.7
8,32,1976,124.7
8,32,1977,109.6
8,32,1978,111.6
8,32,1979,121
8,32,1980,127.9
8,32,1981,140.8
8,32,1982,126.2
8,32,1983,114
8,32,1984,130.3
8,32,1985,138.1
8,32,1986,129.5
8,32,1987,108.3
8,32,1988,103.1
8,32,1989,105.2
8,32,1990,115.1
8,32,1991,120.3
8,32,1992,139.3
8,32,1993,138.4
8,32,1994,140.8
8,32,1995,154.5
8,32,1996,162.4
8,32,1997,171.4
8,32,1998,163.4
8,32,1999,148.2
8,32,2000,137.4
8,32,2001,147.2
8,32,2002,119.1
8,32,2003,103.1
8,32,2004,108.4
8,32,2005,98.3
8,32,2006,107.2
8,32,2007,117.9
8,32,2008,108.4
8,32,2009,96.1
8,32,2010,78.2
8,32,2011,82.7
8,32,2012,88.6
8,15,1960,34.5
8,15,1961,38.8
8,15,1962,38.5
8,15,1963,47.3
8,15,1964,58.1
8,15,1965,57.4
8,15,1966,62.8
8,15,1967,78.7
8,15,1968,101
8,15,1969,93.6
8,15,1970,110.3
8,15,1971,126
8,15,1972,111.1
8,15,1973,108.8
8,15,1974,134.4
8,15,1975,156.8
8,15,1976,128.8
8,15,1977,123.2
8,15,1978,121.4
8,15,1979,132.7
8,15,1980,141.4
8,15,1981,129
8,15,1982,109
8,15,1983,99.9
8,15,1984,98.9
8,15,1985,92.1
8,15,1986,90
8,15,1987,88.6
8,15,1988,89
8,15,1989,101.4
8,15,1990,101.3
8,15,1991,116
8,15,1992,122.2
8,15,1993,119.8
8,15,1994,130.2
8,15,1995,135.2
8,15,1996,124.1
8,15,1997,132.4
8,15,1998,111.2
8,15,1999,109.3
8,15,2000,103.3
8,15,2001,117
8,15,2002,107.4
8,15,2003,103.2
