2,25,1960,5.1
2,25,1961,5.8
2,25,1962,4.3
2,25,1963,4.3
2,25,1964,9.4
2,25,1965,6.9
2,25,1966,8
2,25,1967,5.5
2,25,1968,7.6
2,25,1969,9.1
2,25,1970,8.9
2,25,1971,13.7
2,25,1972,17.5
2,25,1973,17.1
2,25,1974,17.4
2,25,1975,16.5
2,25,1976,16.3
2,25,1977,19.6
2,25,1978,21.8
2,25,1979,21.7
2,25,1980,24.6
2,25,1981,26
2,25,1982,26.5
2,25,1983,23.8
2,25,1984,27.5
2,25,1985,26.7
2,25,1986,25.8
2,25,1987,29.2
2,25,1988,36.2
2,25,1989,38.8
2,25,1990,44.1
2,25,1991,46.3
2,25,1992,44.6
2,25,1993,42.6
2,25,1994,45.4
2,25,1995,39.1
2,25,1996,36.1
2,25,1997,39
2,25,1998,37.3
2,25,1999,41.8
2,25,2000,35.8
2,25,2001,40.1
2,25,2002,39.3
2,25,2003,37.4
2,25,2004,40
2,25,2005,39.4
2,25,2006,35.7
2,25,2007,35.4
2,25,2008,32.6
2,25,2009,33.6
2,25,2010,31.3
2,25,2011,29
2,25,2012,27.5
2,37,1960,12.8
2,37,1961,12.1
2,37,1962,7.4
2,37,1963,8
2,37,1964,10.9
2,37,1965,11.1
2,37,1966,13.7
2,37,1967,13.7
2,37,1968,15.2
2,37,1969,14.3
2,37,1970,15.6
2,37,1971,16.6
2,37,1972,19
2,37,1973,20
2,37,1974,25
2,37,1975,27.2
2,37,1976,27
2,37,1977,29.2
2,37,1978,31
2,37,1979,33
2,37,1980,36.3
2,37,1981,35.2
2,37,1982,37.1
2,37,1983,37.8
2,37,1984,39.9
2,37,1985,37.9
2,37,1986,36.4
2,37,1987,35.8
2,37,1988,37.7
2,37,1989,37.5
2,37,1990,47
2,37,1991,50.9
2,37,1992,48.4
2,37,1993,49.3
2,37,1994,49.6
2,37,1995,44.6
2,37,1996,46.8
2,37,1997,45.7
2,37,1998,45.2
2,37,1999,40.9
2,37,2000,41.2
2,37,2001,42.8
2,37,2002,45.1
2,37,2003,42.8
2,37,2004,44.2
2,37,2005,41.8
2,37,2006,41.6
2,37,2007,43.3
2,37,2008,40.4
2,37,2009,41.6
2,37,2010,39.1
2,37,2011,37.3
2,37,2012,41.6
2,8,1960,9.2
2,8,1961,5.9
2,8,1962,9.4
2,8,1963,9
2,8,1964,8.1
2,8,1965,6.5
2,8,1966,9.6
2,8,1967,11.5
2,8,1968,14
2,8,1969,13.7
2,8,1970,18.6
2,8,1971,18.3
2,8,1972,14.2
2,8,1973,15.8
2,8,1974,17.3
2,8,1975,18.1
2,8,1976,17.7
2,8,1977,24.9
2,8,1978,20.4
2,8,1979,27.8
2,8,1980,24.2
2,8,1981,28.4
2,8,1982,30.9
2,8,1983,37.8
2,8,1984,48.9
2,8,1985,47.6
2,8,1986,56.9
2,8,1987,68.5
2,8,1988,74.4
2,8,1989,84.5
2,8,1990,88.1
2,8,1991,86.5
2,8,1992,85.8
2,8,1993,77
2,8,1994,77.3
2,8,1995,80.2
2,8,1996,62.6
2,8,1997,58.5
2,8,1998,67.1
2,8,1999,70.2
2,8,2000,54.1
2,8,2001,52.7
2,8,2002,44.4
2,8,2003,45.2
2,8,2004,43
2,8,2005,44.8
2,8,2006,48.9
2,8,2007,39.4
2,8,2008,42.5
2,8,2009,44.6
2,8,2010,36.2
2,8,2011,33.8
2,8,2012,26.5
2,24,1960,2.4
2,24,1961,2.7
2,24,1962,3.6
2,24,1963,2.6
2,24,1964,4.5
2,24,1965,5.2
2,24,1966,7.3
2,24,1967,8.6
2,24,1968,10.9
2,24,1969,11.5
2,24,1970,9.7
2,24,1971,12.1
2,24,1972,14.7
2,24,1973,14.9
2,24,1974,17.7
2,24,1975,18.6
2,24,1976,18.3
2,24,1977,19.5
2,24,1978,19.9
2,24,1979,21.5
2,24,1980,23.2
2,24,1981,25.8
2,24,1982,22.7
2,24,1983,22.4
2,24,1984,25.3
2,24,1985,29.6
2,24,1986,31.8
2,24,1987,33.9
2,24,1988,31
2,24,1989,31.3
2,24,1990,34
2,24,1991,39.8
2,24,1992,41.1
2,24,1993,61.9
2,24,1994,59.7
2,24,1995,56.2
2,24,1996,50
2,24,1997,52.2
2,24,1998,49.9
2,24,1999,42.7
2,24,2000,45.5
2,24,2001,44.9
2,24,2002,45.2
2,24,2003,41.3
2,24,2004,41.7
2,24,2005,44
2,24,2006,31.8
2,24,2007,36
2,24,2008,34.6
2,24,2009,34
2,24,2010,33.9
2,24,2011,39.5
2,24,2012,30.5
2,14,1960,17.6
2,14,1961,17.2
2,14,1962,18.6
2,14,1963,13.9
2,14,1964,15
2,14,1965,16
2,14,1966,16.6
2,14,1967,17.9
2,14,1968,16.4
2,14,1969,19.1
2,14,1970,20.4
2,14,1971,21.6
2,14,1972,23.3
2,14,1973,24
2,14,1974,27.7
2,14,1975,25.7
2,14,1976,24.6
2,14,1977,26.1
2,14,1978,28
2,14,1979,33
2,14,1980,34.8
2,14,1981,32.4
2,14,1982,29.9
2,14,1983,31.5
2,14,1984,31.2
2,14,1985,39.3
2,14,1986,41.2
2,14,1987,38.4
2,14,1988,38.5
2,14,1989,35.7
2,14,1990,39.4
2,14,1991,40
2,14,1992,37.1
2,14,1993,34.6
2,14,1994,33.3
2,14,1995,36.5
2,14,1996,38.4
2,14,1997,37.1
2,14,1998,34
2,14,1999,35.4
2,14,2000,31.6
2,14,2001,32
2,14,2002,34.7
2,14,2003,33.1
2,14,2004,33.2
2,14,2005,33.8
2,14,2006,31.8
2,14,2007,31.9
2,14,2008,31.9
2,14,2009,30.2
2,14,2010,23.9
2,14,2011,23.6
2,14,2012,27.7
2,4,1960,8.9
2,4,1961,7.2
2,4,1962,6.8
2,4,1963,6.1
2,4,1964,8.1
2,4,1965,10.4
2,4,1966,9.8
2,4,1967,14.2
2,4,1968,17.3
2,4,1969,17.4
2,4,1970,17.1
2,4,1971,17.1
2,4,1972,17.3
2,4,1973,19.5
2,4,1974,23.9
2,4,1975,25.9
2,4,1976,24.2
2,4,1977,27.6
2,4,1978,23.1
2,4,1979,27.3
2,4,1980,26.7
2,4,1981,25.2
2,4,1982,27.1
2,4,1983,25.2
2,4,1984,29.7
2,4,1985,29.1
2,4,1986,28.9
2,4,1987,32.6
2,4,1988,32.2
2,4,1989,38.4
2,4,1990,43.3
2,4,1991,44.6
2,4,1992,41.3
2,4,1993,42.4
2,4,1994,41.9
2,4,1995,37.2
2,4,1996,41.7
2,4,1997,43.5
2,4,1998,35.2
2,4,1999,27.8
2,4,2000,31.7
2,4,2001,33.1
2,4,2002,27.9
2,4,2003,33.4
2,4,2004,43
2,4,2005,43.3
2,4,2006,47.1
2,4,2007,45.6
2,4,2008,51.2
2,4,2009,47.7
2,4,2010,45.2
2,4,2011,41.9
2,4,2012,42.3
2,32,1960,12.3
2,32,1961,12.9
2,32,1962,12.5
2,32,1963,12.2
2,32,1964,12.3
2,32,1965,13.8
2,32,1966,13.5
2,32,1967,15.5
2,32,1968,21.1
2,32,1969,25.1
2,32,1970,22.3
2,32,1971,26.2
2,32,1972,33.7
2,32,1973,33.1
2,32,1974,34.8
