13,1963,1841
13,1964,1946
13,1965,2197
13,1966,2273
13,1967,2335
13,1968,2497
13,1969,2750
13,1970,3015
13,1971,3265
13,1972,3773
13,1973,4481
13,1974,5186
13,1975,5835
13,1976,6591
13,1977,7206
13,1978,8450
13,1979,9286
13,1980,9916
13,1981,10677
13,1982,10689
13,1983,11834
13,1984,12586
13,1985,13044
13,1986,13220
13,1987,13996
13,1988,15285
13,1989,16909
13,1990,18004
13,1991,18852
13,1992,20632
13,1993,23100
13,1994,25455
13,1995,27762
13,1996,28915
13,1997,30312
51,1963,1353
51,1964,1405
51,1965,1448
51,1966,1509
51,1967,1541
51,1968,1671
51,1969,1801
51,1970,1943
51,1971,2100
51,1972,2356
51,1973,2844
51,1974,3470
51,1975,3983
51,1976,4722
51,1977,5540
51,1978,6689
51,1979,8063
51,1980,10428
51,1981,12703
51,1982,12422
51,1983,11578
51,1984,12152
51,1985,12205
51,1986,10522
51,1987,10370
51,1988,10991
51,1989,11437
51,1990,12705
51,1991,12977
51,1992,13179
51,1993,13791
51,1994,14070
51,1995,14608
51,1996,15752
51,1997,16084
43,1963,9055
43,1964,9758
43,1965,10820
43,1966,11980
43,1967,12598
43,1968,13974
43,1969,15167
43,1970,16100
43,1971,17867
43,1972,20326
43,1973,23150
43,1974,25106
43,1975,26645
43,1976,30549
43,1977,33598
43,1978,38182
43,1979,42194
43,1980,44972
43,1981,50265
43,1982,52045
43,1983,57073
43,1984,63983
43,1985,68426
43,1986,73288
43,1987,80715
43,1988,87356
43,1989,91579
43,1990,94087
43,1991,101208
43,1992,111660
43,1993,119568
43,1994,129895
43,1995,137061
43,1996,143163
43,1997,152687
3,1963,4482
3,1964,4817
3,1965,5028
3,1966,5527
3,1967,5783
3,1968,6593
3,1969,7563
3,1970,8569
3,1971,9649
3,1972,11292
3,1973,13330
3,1974,14611
3,1975,15284
3,1976,16970
3,1977,19609
3,1978,23279
3,1979,27495
3,1980,30764
3,1981,34269
3,1982,35794
3,1983,39774
3,1984,46135
3,1985,50709
3,1986,55881
3,1987,60047
3,1988,64945
3,1989,67895
3,1990,70632
3,1991,73358
3,1992,82682
3,1993,89300
3,1994,100374
3,1995,109906
3,1996,119530
3,1997,129279
16,1963,7921
16,1964,8350
16,1965,9196
16,1966,10202
16,1967,10617
16,1968,11273
16,1969,12332
16,1970,12957
16,1971,13666
16,1972,15311
16,1973,18502
16,1974,19341
16,1975,21993
16,1976,24436
16,1977,27011
16,1978,30763
16,1979,33496
16,1980,34582
16,1981,38272
16,1982,37289
16,1983,37481
16,1984,41264
16,1985,42431
16,1986,43226
16,1987,45283
16,1988,49088
16,1989,52907
16,1990,56121
16,1991,57944
16,1992,61870
16,1993,63386
16,1994,70161
16,1995,73137
16,1996,78819
16,1997,83113
23,1963,30466
23,1964,32575
23,1965,37000
23,1966,39260
23,1967,40025
23,1968,44727
23,1969,47894
23,1970,46178
23,1971,51704
23,1972,56579
23,1973,62907
23,1974,63034
23,1975,67046
23,1976,78770
23,1977,89326
23,1978,99335
23,1979,105413
23,1980,104134
23,1981,114676
23,1982,115166
23,1983,127754
23,1984,143678
23,1985,153605
23,1986,163458
23,1987,169237
23,1988,180621
23,1989,190626
23,1990,193103
23,1991,197717
23,1992,212057
23,1993,226368
23,1994,251484
23,1995,256615
23,1996,270320
23,1997,286408
17,1963,6135
17,1964,6418
17,1965,6831
17,1966,7401
17,1967,7760
17,1968,8487
17,1969,9166
17,1970,9755
17,1971,10824
17,1972,12127
17,1973,14000
17,1974,15063
17,1975,16855
17,1976,18953
17,1977,20539
17,1978,22824
17,1979,26300
17,1980,28298
17,1981,31978
17,1982,33491
17,1983,35257
17,1984,38442
17,1985,40658
17,1986,41795
17,1987,44164
17,1988,46698
17,1989,48814
17,1990,51874
17,1991,53981
17,1992,56902
17,1993,58953
17,1994,63304
17,1995,65282
17,1996,69616
17,1997,74147
45,1963,2998
45,1964,3078
45,1965,3207
45,1966,3409
45,1967,3488
45,1968,3724
45,1969,4036
45,1970,4448
45,1971,4936
45,1972,5604
45,1973,6472
45,1974,7348
45,1975,8186
45,1976,9300
45,1977,10381
45,1978,11998
45,1979,13709
45,1980,15311
45,1981,17320
45,1982,18365
45,1983,19752
45,1984,22147
45,1985,24083
45,1986,24282
45,1987,25100
45,1988,27325
45,1989,28668
45,1990,31249
45,1991,33501
45,1992,35602
45,1993,38631
45,1994,42591
45,1995,46746
45,1996,52016
45,1997,55212
47,1963,11682
47,1964,12713
47,1965,13666
47,1966,14904
47,1967,15925
47,1968,17693
47,1969,19638
47,1970,21048
47,1971,23157
47,1972,26064
47,1973,29450
47,1974,32428
47,1975,35067
47,1976,39574
47,1977,43219
47,1978,48379
47,1979,53398
47,1980,58669
47,1981,66179
47,1982,71465
47,1983,79439
47,1984,89768
47,1985,97967
47,1986,107348
47,1987,117603
47,1988,128088
47,1989,137661
47,1990,144971
47,1991,151093
47,1992,158990
47,1993,167688
47,1994,177057
47,1995,186236
47,1996,197756
47,1997,210361
38,1963,5707
38,1964,6164
38,1965,6725
38,1966,7267
38,1967,7639
38,1968,8528
38,1969,9353
38,1970,9798
38,1971,10864
38,1972,12221
38,1973,14180
38,1974,15424
38,1975,16823
38,1976,19758
38,1977,22047
38,1978,25391
38,1979,28372
38,1980,30001
38,1981,31590
38,1982,31594
38,1983,33727
38,1984,37444
38,1985,39446
38,1986,41730
38,1987,44594
38,1988,49138
38,1989,52610
38,1990,56566
38,1991,59441
38,1992,63392
38,1993,69409
38,1994,75393
38,1995,81554
38,1996,93306
38,1997,100363
7,1963,9877
7,1964,10551
7,1965,11456
7,1966,12812
7,1967,13595
7,1968,14303
7,1969,15627
7,1970,16347
7,1971,17129
7,1972,18799
7,1973,20808
7,1974,22502
7,1975,23976
7,1976,26233
7,1977,29598
7,1978,33231
7,1979,36855
7,1980,40770
7,1981,45642
7,1982,50196
7,1983,55528
7,1984,63618
7,1985,69231
7,1986,75305
7,1987,82984
7,1988,90707
7,1989,95831
7,1990,100169
7,1991,101475
7,1992,105759
7,1993,107680
7,1994,113115
7,1995,123212
7,1996,129111
7,1997,140280
27,1963,1974
27,1964,2024
27,1965,2178
27,1966,2349
27,1967,2362
27,1968,2531
27,1969,2761
27,1970,2919
27,1971,3143
27,1972,3661
27,1973,4341
27,1974,4661
27,1975,5218
27,1976,6032
27,1977,6350
27,1978,7443
27,1979,8173
27,1980,8925
27,1981,10201
27,1982,10206
27,1983,10584
27,1984,11010
27,1985,10941
27,1986,10979
27,1987,11383
27,1988,11703
27,1989,12630
27,1990,13242
27,1991,13875
27,1992,14937
27,1993,16054
27,1994,17062
27,1995,17519
27,1996,18119
27,1997,18932
5,1963,67809
5,1964,73513
5,1965,78253
5,1966,84627
5,1967,89571
5,1968,98721
5,1969,106629
5,1970,111985
5,1971,120372
5,1972,133143
5,1973,147231
5,1974,161815
5,1975,178394
5,1976,197347
5,1977,229592
5,1978,262803
5,1979,293491
5,1980,327958
5,1981,368808
5,1982,393788
5,1983,426143
5,1984,482166
5,1985,523906
5,1986,563082
5,1987,615359
5,1988,671575
5,1989,722979
5,1990,773460
5,1991,790046
5,1992,807358
5,1993,826447
5,1994,861360
5,1995,911577
5,1996,964186
5,1997,1037091
22,1963,17415
22,1964,18625
22,1965,19997
22,1966,21837
22,1967,23275
22,1968,25226
22,1969,27476
22,1970,29052
22,1971,30989
22,1972,33807
22,1973,36912
22,1974,39313
22,1975,41910
22,1976,45498
22,1977,50719
22,1978,56883
22,1979,62965
22,1980,69684
22,1981,77833
22,1982,83777
22,1983,93054
22,1984,106425
22,1985,116613
22,1986,127155
22,1987,138900
22,1988,151625
22,1989,158200
22,1990,159505
22,1991,160728
22,1992,167435
22,1993,173527
22,1994,185710
22,1995,196409
22,1996,210630
22,1997,226880
49,1963,4617
49,1964,4892
49,1965,5208
49,1966,5570
49,1967,5825
49,1968,6091
49,1969,6381
49,1970,7088
49,1971,7602
49,1972,8391
49,1973,9187
49,1974,10684
49,1975,11973
49,1976,13249
49,1977,14439
49,1978,15957
49,1979,17424
49,1980,18408
49,1981,19837
49,1982,20511
49,1983,20403
49,1984,22172
49,1985,22936
49,1986,22880
49,1987,23425
49,1988,25876
49,1989,26663
49,1990,27754
49,1991,29092
49,1992,30410
49,1993,31881
49,1994,34592
49,1995,36149
49,1996,37224
49,1997,38570
41,1963,5057
41,1964,5544
41,1965,6211
41,1966,6941
41,1967,7381
41,1968,8170
41,1969,8874
41,1970,9556
41,1971,10551
41,1972,11897
41,1973,13761
41,1974,15312
41,1975,16030
41,1976,18177
41,1977,20103
41,1978,22976
41,1979,25507
41,1980,27607
41,1981,31048
41,1982,32353
41,1983,35850
41,1984,41203
41,1985,43988
41,1986,47748
41,1987,52688
41,1988,57329
41,1989,61347
41,1990,65157
41,1991,68000
41,1992,71848
41,1993,76158
41,1994,82062
41,1995,87248
41,1996,90755
41,1997,96465
30,1963,1651
30,1964,1812
30,1965,1961
30,1966,2169
30,1967,2370
30,1968,2596
30,1969,2817
30,1970,3050
30,1971,3332
30,1972,3626
30,1973,4173
30,1974,4470
30,1975,4842
30,1976,5511
30,1977,6298
30,1978,7389
30,1979,8351
30,1980,9263
30,1981,10480
30,1982,11407
30,1983,12629
30,1984,14767
30,1985,16578
30,1986,18369
30,1987,20994
30,1988,22937
30,1989,23777
30,1990,23768
30,1991,24763
30,1992,26332
30,1993,27362
30,1994,29190
30,1995,31876
30,1996,34561
30,1997,36935
50,1963,12742
50,1964,13719
50,1965,14784
50,1966,16133
50,1967,16841
50,1968,18226
50,1969,19521
50,1970,20193
50,1971,22083
50,1972,24064
50,1973,27037
50,1974,28694
50,1975,32295
50,1976,37033
50,1977,40686
50,1978,45423
50,1979,50101
50,1980,52899
50,1981,57494
50,1982,59488
50,1983,63170
50,1984,70013
50,1985,73820
50,1986,77824
50,1987,82013
50,1988,89620
50,1989,95216
50,1990,100236
50,1991,104774
50,1992,112972
50,1993,120024
50,1994,129437
50,1995,135311
50,1996,143444
50,1997,151035
46,1963,993
46,1964,1090
46,1965,1208
46,1966,1435
46,1967,1505
46,1968,1628
46,1969,1798
46,1970,1980
46,1971,2122
46,1972,2294
46,1973,2483
46,1974,2577
46,1975,2807
46,1976,3222
46,1977,3347
46,1978,3942
46,1979,4399
46,1980,4856
46,1981,5436
46,1982,5755
46,1983,6269
46,1984,6895
46,1985,7524
46,1986,8169
46,1987,9157
46,1988,10259
46,1989,11120
46,1990,11674
46,1991,11733
46,1992,12538
46,1993,13027
46,1994,13689
46,1995,13891
46,1996,14672
46,1997,15521
11,1963,10318
11,1964,11253
11,1965,12519
11,1966,13808
11,1967,14711
11,1968,16424
11,1969,18082
11,1970,19365
11,1971,21570
11,1972,24610
11,1973,28226
11,1974,30378
11,1975,31995
11,1976,36425
11,1977,40785
11,1978,46154
11,1979,51550
11,1980,56229
11,1981,63751
11,1982,68451
11,1983,76738
11,1984,88466
11,1985,98223
11,1986,108089
11,1987,117033
11,1988,126565
11,1989,133794
11,1990,140646
11,1991,147760
11,1992,160062
11,1993,171659
11,1994,187996
11,1995,203397
11,1996,219989
11,1997,235200
35,1963,1624
35,1964,1591
35,1965,1825
35,1966,1846
35,1967,1874
35,1968,1958
35,1969,2178
35,1970,2294
35,1971,2632
35,1972,3078
35,1973,4404
35,1974,4506
35,1975,4869
35,1976,5052
35,1977,5243
35,1978,6417
35,1979,7218
35,1980,7645
35,1981,9954
35,1982,9954
35,1983,10045
35,1984,10642
35,1985,10655
35,1986,9773
35,1987,10306
35,1988,9748
35,1989,10729
35,1990,11509
35,1991,11691
35,1992,12896
35,1993,13049
35,1994,14304
35,1995,14842
35,1996,16491
35,1997,16501
39,1963,34533
39,1964,37375
39,1965,40541
39,1966,44082
39,1967,46515
39,1968,49957
39,1969,54486
39,1970,56670
39,1971,60293
39,1972,65390
39,1973,71852
39,1974,78201
39,1975,84120
39,1976,90743
39,1977,99024
39,1978,110054
39,1979,120527
39,1980,127181
39,1981,138573
39,1982,142077
39,1983,152042
39,1984,167390
39,1985,176873
39,1986,187386
39,1987,202910
39,1988,220582
39,1989,233162
39,1990,245281
39,1991,255163
39,1992,269849
39,1993,281704
39,1994,296602
39,1995,312989
39,1996,325001
39,1997,342662
10,1963,14684
10,1964,16025
10,1965,17445
10,1966,19182
10,1967,21123
10,1968,23793
10,1969,27427
10,1970,30691
10,1971,34161
10,1972,39709
10,1973,46973
10,1974,52123
10,1975,55288
10,1976,58729
10,1977,65272
10,1978,75681
10,1979,86263
10,1980,97899
10,1981,112167
10,1982,122282
10,1983,136768
10,1984,155993
10,1985,170894
10,1986,185852
10,1987,204816
10,1988,224848
10,1989,241633
10,1990,256589
10,1991,267669
10,1992,284673
10,1993,304403
10,1994,327167
10,1995,346951
10,1996,370912
10,1997,393074
2,1963,1083
2,1964,1230
2,1965,1374
2,1966,1494
2,1967,1643
2,1968,1899
2,1969,2073
2,1970,2359
2,1971,2539
2,1972,2743
2,1973,3041
2,1974,3999
2,1975,6220
2,1976,7470
2,1977,7544
2,1978,9130
2,1979,10891
2,1980,15282
2,1981,21824
2,1982,23461
2,1983,22591
2,1984,23787
2,1985,26142
2,1986,19181
2,1987,22925
2,1988,21270
2,1989,23453
2,1990,25040
2,1991,22283
2,1992,22753
2,1993,23284
2,1994,23605
2,1995,25449
2,1996,26737
2,1997,27581
18,1963,8355
18,1964,8774
18,1965,9518
18,1966,10378
18,1967,11041
18,1968,12212
18,1969,13206
18,1970,13943
18,1971,15568
18,1972,16915
18,1973,18903
18,1974,21173
18,1975,22810
18,1976,26040
18,1977,29176
18,1978,32683
18,1979,35838
18,1980,37017
18,1981,41068
18,1982,42184
18,1983,44092
18,1984,49344
18,1985,51893
18,1986,53199
18,1987,56282
18,1988,61851
18,1989,65525
18,1990,68412
18,1991,71679
18,1992,77531
18,1993,81618
18,1994,87646
18,1995,91915
18,1996,96617
18,1997,103621
12,1963,2367
12,1964,2571
12,1965,2849
12,1966,3110
12,1967,3307
12,1968,3722
12,1969,4262
12,1970,4813
12,1971,5188
12,1972,5624
12,1973,6353
12,1974,7143
12,1975,8173
12,1976,8526
12,1977,9441
12,1978,10508
12,1979,11869
12,1980,13380
12,1981,14640
12,1982,15740
12,1983,17260
12,1984,19132
12,1985,20722
12,1986,22437
12,1987,24273
12,1988,26799
12,1989,29427
12,1990,32534
12,1991,34357
12,1992,36129
12,1993,36732
12,1994,37395
12,1995,37763
12,1996,38125
12,1997,39064
28,1963,4262
28,1964,4400
28,1965,4749
28,1966,5205
28,1967,5486
28,1968,5823
28,1969,6537
28,1970,6907
28,1971,7660
28,1972,8487
28,1973,9961
28,1974,10440
28,1975,11875
28,1976,13042
28,1977,13874
28,1978,15851
28,1979,17423
28,1980,18294
28,1981,20863
28,1982,21265
28,1983,21820
28,1984,24631
28,1985,25717
28,1986,26045
28,1987,26760
28,1988,29262
28,1989,31332
28,1990,33734
28,1991,35613
28,1992,38214
28,1993,39353
28,1994,43504
28,1995,45111
28,1996,49007
28,1997,50308
26,1963,13613
26,1964,14454
26,1965,15625
26,1966,16843
26,1967,17843
26,1968,19711
26,1969,21095
26,1970,22230
26,1971,24245
26,1972,26414
26,1973,29275
26,1974,30468
26,1975,33001
26,1976,37211
26,1977,41150
26,1978,46176
26,1979,50601
26,1980,52420
26,1981,57763
26,1982,60699
26,1983,65538
26,1984,74539
26,1985,77912
26,1986,83330
26,1987,88912
26,1988,95760
26,1989,101412
26,1990,103566
26,1991,109162
26,1992,115288
26,1993,118906
26,1994,130567
26,1995,140060
26,1996,148257
26,1997,158308
36,1963,33270
36,1964,35652
36,1965,39071
36,1966,42672
36,1967,44420
36,1968,48696
36,1969,52817
36,1970,53714
36,1971,57975
36,1972,62940
36,1973,69836
36,1974,74206
36,1975,78141
36,1976,87419
36,1977,96995
36,1978,107554
36,1979,117117
36,1980,121228
36,1981,132782
36,1982,134636
36,1983,144897
36,1984,163854
36,1985,174165
36,1986,182644
36,1987,191784
36,1988,205308
36,1989,217817
36,1990,227413
36,1991,233975
36,1992,250650
36,1993,259612
36,1994,281925
36,1995,297538
36,1996,311120
36,1997,332476
1,1963,7343
1,1964,8220
1,1965,8994
1,1966,9847
1,1967,10053
1,1968,10977
1,1969,11866
1,1970,12475
1,1971,13624
1,1972,15356
1,1973,17428
1,1974,19454
1,1975,21346
1,1976,24324
1,1977,26725
1,1978,30546
1,1979,33712
1,1980,36142
1,1981,40257
1,1982,41778
1,1983,45679
1,1984,50010
1,1985,53824
1,1986,56134
1,1987,60752
1,1988,66008
1,1989,68394
1,1990,71610
1,1991,76043
1,1992,81260
1,1993,84563
1,1994,90098
1,1995,95819
1,1996,100146
1,1997,104805
33,1963,70640
33,1964,75542
33,1965,80347
33,1966,86559
33,1967,92078
33,1968,99817
33,1969,107031
33,1970,112349
33,1971,119145
33,1972,127221
33,1973,136396
33,1974,145419
33,1975,155256
33,1976,163284
33,1977,179890
33,1978,200063
33,1979,217725
33,1980,235746
33,1981,261840
33,1982,282227
33,1983,305288
33,1984,339427
33,1985,364281
33,1986,390104
33,1987,418306
33,1988,456557
33,1989,473252
33,1990,493192
33,1991,497336
33,1992,519704
33,1993,537504
33,1994,555322
33,1995,582656
33,1996,620153
33,1997,664679
42,1963,1610
42,1964,1597
42,1965,1763
42,1966,1919
42,1967,1960
42,1968,2093
42,1969,2273
42,1970,2437
42,1971,2656
42,1972,3046
42,1973,3958
42,1974,3966
42,1975,4400
42,1976,4645
42,1977,5116
42,1978,5971
42,1979,6716
42,1980,6760
42,1981,7661
42,1982,7709
42,1983,8123
42,1984,9194
42,1985,9588
42,1986,10067
42,1987,10669
42,1988,11173
42,1989,11790
42,1990,12770
42,1991,13736
42,1992,14886
42,1993,16105
42,1994,17330
42,1995,18054
42,1996,19419
42,1997,19765
6,1963,5925
6,1964,6228
6,1965,6631
6,1966,7275
6,1967,7666
6,1968,8540
6,1969,9480
6,1970,10431
6,1971,11998
6,1972,13784
6,1973,16120
6,1974,17852
6,1975,20166
6,1976,22253
6,1977,25428
6,1978,29398
6,1979,33785
6,1980,38332
6,1981,43974
6,1982,47654
6,1983,50718
6,1984,56230
6,1985,59641
6,1986,60970
6,1987,63920
6,1988,67757
6,1989,71179
6,1990,75571
6,1991,79766
6,1992,87302
6,1993,95659
6,1994,104507
6,1995,112708
6,1996,121081
6,1997,133204
31,1963,23388
31,1964,24774
31,1965,26655
31,1966,29027
31,1967,30976
31,1968,33657
31,1969,35852
31,1970,38492
31,1971,41307
31,1972,45388
31,1973,49301
31,1974,52987
31,1975,56052
31,1976,60496
31,1977,65839
31,1978,72918
31,1979,81051
31,1980,88334
31,1981,98755
31,1982,105759
31,1983,117962
31,1984,133572
31,1985,145929
31,1986,158836
31,1987,174629
31,1988,194709
31,1989,205075
31,1990,214357
31,1991,221915
31,1992,230774
31,1993,240389
31,1994,251573
31,1995,263468
31,1996,278191
31,1997,292671
48,1963,11171
48,1964,11392
48,1965,12330
48,1966,14270
48,1967,15659
48,1968,17014
48,1969,18091
48,1970,18112
48,1971,18761
48,1972,20483
48,1973,23342
48,1974,26240
48,1975,29282
48,1976,32735
48,1977,36826
48,1978,42668
48,1979,48713
48,1980,52682
48,1981,58918
48,1982,62933
48,1983,67949
48,1984,74170
48,1985,77341
48,1986,84015
48,1987,90325
48,1988,99051
48,1989,108064
48,1990,118640
48,1991,125895
48,1992,134469
48,1993,142500
48,1994,150805
48,1995,155069
48,1996,166540
48,1997,179639
34,1963,12639
34,1964,13482
34,1965,14544
34,1966,15966
34,1967,17155
34,1968,18962
34,1969,20882
34,1970,22840
34,1971,25035
34,1972,28005
34,1973,31755
34,1974,33607
34,1975,35998
34,1976,40454
34,1977,43822
34,1978,49867
34,1979,54515
34,1980,58791
34,1981,65869
34,1982,68971
34,1983,77543
34,1984,88151
34,1985,96535
34,1986,104785
34,1987,113262
34,1988,124303
34,1989,133866
34,1990,139658
34,1991,146367
34,1992,159337
34,1993,168006
34,1994,181288
34,1995,193467
34,1996,203815
34,1997,221259
9,1963,5137
9,1964,5553
9,1965,6037
9,1966,6454
9,1967,7183
9,1968,7749
9,1969,8096
9,1970,8559
9,1971,9180
9,1972,9896
9,1973,10400
9,1974,11424
9,1975,12712
9,1976,13945
9,1977,15581
9,1978,16953
9,1979,18417
9,1980,19862
9,1981,21740
9,1982,22958
9,1983,24573
9,1984,26584
9,1985,28534
9,1986,30079
9,1987,32129
9,1988,35226
9,1989,37469
9,1990,39688
9,1991,41430
9,1992,43187
9,1993,45356
9,1994,46655
9,1995,47094
9,1996,47823
9,1997,49702
44,1963,29252
44,1964,31356
44,1965,33858
44,1966,36774
44,1967,39907
44,1968,44484
44,1969,48575
44,1970,52314
44,1971,57344
44,1972,64019
44,1973,73840
44,1974,85387
44,1975,98804
44,1976,113757
44,1977,130404
44,1978,149091
44,1979,171608
44,1980,203073
44,1981,245235
44,1982,260085
44,1983,264883
44,1984,288637
44,1985,307224
44,1986,295721
44,1987,300667
44,1988,327354
44,1989,349952
44,1990,378943
44,1991,393574
44,1992,416401
44,1993,443775
44,1994,475990
44,1995,507725
44,1996,551513
44,1997,606982
29,1963,1819
29,1964,1933
29,1965,2032
29,1966,2131
29,1967,2248
29,1968,2549
29,1969,2947
29,1970,3262
29,1971,3611
29,1972,3990
29,1973,4530
29,1974,4966
29,1975,5529
29,1976,6263
29,1977,7416
29,1978,8932
29,1979,10295
29,1980,11633
29,1981,13203
29,1982,13885
29,1983,15060
29,1984,16514
29,1985,17945
29,1986,19731
29,1987,21951
29,1988,24987
29,1989,27847
29,1990,30980
29,1991,32786
29,1992,36052
29,1993,40039
29,1994,45173
29,1995,49249
29,1996,54419
29,1997,59467
20,1963,2420
20,1964,2604
20,1965,2807
20,1966,3001
20,1967,3154
20,1968,3406
20,1969,3695
20,1970,3959
20,1971,4207
20,1972,4625
20,1973,5203
20,1974,5603
20,1975,5996
20,1976,6968
20,1977,7647
20,1978,8449
20,1979,9335
20,1980,10263
20,1981,11255
20,1982,12115
20,1983,13239
20,1984,14897
20,1985,16046
20,1986,17382
20,1987,19166
20,1988,21371
20,1989,22670
20,1990,23256
20,1991,23379
20,1992,24329
20,1993,25202
20,1994,26543
20,1995,28153
20,1996,29256
